applicant_id,applicant_name,ssn,email,street_address,zip,birth_date,region,annual_income,debt_to_income,credit_history_years,delinquencies_2y,employment_years,loan_amount,area_risk_score,collections_flag_post_decision,repaid
APP01557,Ravi Brown,995-61-5128,ravi.brown249@example.com,1839 Hillcrest Way,91792,1999-12-09,metro,96500.0,0.348,13.7,1,9.6,39100.0,48.8,1,0
APP01558,Priya Chen,974-13-2127,priya.chen49@example.com,3006 Oak St,95962,1959-06-02,rural,55400.0,0.275,4.7,0,1.4,20400.0,75.7,0,1
APP01559,Aisha Nguyen,976-41-6820,aisha.nguyen552@example.com,3079 Cedar Ln,91793,1995-05-11,metro,67600.0,0.46,7.8,0,9.5,21300.0,31.0,0,1
APP01560,Aisha Johnson,938-63-5466,aisha.johnson914@example.com,4117 Pine Rd,96086,1989-11-07,rural,71900.0,0.31,5.6,0,4.8,19800.0,94.9,0,1
APP01561,Daniel Lee,979-97-4826,daniel.lee435@example.com,2806 Oak St,95977,1992-01-27,rural,63100.0,0.324,8.7,0,5.4,17600.0,71.3,0,1
APP01562,Aisha Taylor,988-62-4788,aisha.taylor41@example.com,2773 Lakeview Blvd,91881,1961-01-18,metro,49700.0,0.259,18.1,1,11.5,35900.0,35.2,0,1
APP01563,Kevin Taylor,910-49-5892,kevin.taylor814@example.com,1425 Maple Ave,95947,1994-01-18,rural,66000.0,0.174,5.4,2,4.4,27200.0,76.9,0,1
APP01564,Alex Ali,977-82-3135,alex.ali442@example.com,3694 Maple Ave,96099,2000-09-11,rural,63200.0,0.343,5.9,0,10.3,21100.0,88.2,0,0
APP01565,Carlos Ramirez,900-14-5374,carlos.ramirez121@example.com,2225 Oak St,90342,1957-11-20,metro,51100.0,0.267,4.0,0,6.5,20900.0,38.4,0,1
APP01566,Carlos Ramirez,906-10-7791,carlos.ramirez854@example.com,5328 Oak St,90082,1982-07-02,metro,90200.0,0.466,8.0,1,5.5,13600.0,28.4,1,1
APP01567,Daniel Lee,979-70-6098,daniel.lee579@example.com,8421 Elm Dr,90205,1991-12-02,metro,93500.0,0.6,14.1,0,3.3,32200.0,39.5,0,0
APP01568,Alex Garcia,949-71-1662,alex.garcia721@example.com,3078 Hillcrest Way,96045,1951-07-29,rural,53900.0,0.328,6.6,0,6.0,23100.0,79.9,1,0
APP01569,Mateo Singh,916-39-2007,mateo.singh185@example.com,2926 Maple Ave,90042,1985-08-01,metro,29200.0,0.571,10.7,0,2.1,17500.0,47.1,1,0
APP01570,Mateo Chen,993-77-4731,mateo.chen664@example.com,605 Cedar Ln,91212,1967-05-24,metro,69900.0,0.119,6.9,4,7.1,29300.0,32.9,1,0
APP01571,Omar Johnson,986-70-3761,omar.johnson649@example.com,9677 Lakeview Blvd,90471,1999-02-04,metro,82200.0,0.323,3.9,0,3.5,28500.0,46.3,0,1
APP01572,Priya Lee,938-48-2860,priya.lee349@example.com,5142 Elm Dr,91129,1952-01-03,metro,85800.0,0.257,16.3,0,9.8,26600.0,20.4,0,1
APP01573,Fatima Chen,994-64-4306,fatima.chen678@example.com,4264 Pine Rd,90846,1983-03-05,metro,96200.0,0.252,3.5,0,10.3,34200.0,39.6,0,1
APP01574,Omar Johnson,940-78-8311,omar.johnson542@example.com,9771 Lakeview Blvd,90690,1989-06-27,metro,72700.0,0.295,7.4,0,3.7,27900.0,38.7,0,1
APP01575,Omar Kim,987-97-5768,omar.kim278@example.com,7534 Pine Rd,91059,1963-04-21,metro,54400.0,0.39,14.0,0,2.9,25800.0,34.3,1,0
APP01576,Chloe Lee,953-18-6915,chloe.lee340@example.com,4910 Cedar Ln,91925,1998-06-02,metro,84000.0,0.24,7.2,1,8.1,25900.0,41.6,0,1
APP01577,Olivia Brown,982-21-7140,olivia.brown376@example.com,6448 Pine Rd,91505,1982-11-28,metro,63200.0,0.077,5.5,0,2.0,25200.0,41.4,0,1
APP01578,Linh Brown,925-35-3571,linh.brown368@example.com,7248 Lakeview Blvd,95944,1959-04-21,rural,41800.0,0.294,15.3,0,4.3,38100.0,63.9,0,0
APP01579,Hiro Lee,912-19-1216,hiro.lee533@example.com,3228 Lakeview Blvd,90083,1987-07-26,metro,65000.0,0.408,12.6,1,4.2,19500.0,33.8,0,1
APP01580,Emma Smith,975-77-5745,emma.smith678@example.com,6182 Hillcrest Way,95935,1991-06-10,rural,67600.0,0.301,14.1,1,8.1,25300.0,78.4,0,1
APP01581,Maria Garcia,961-58-6551,maria.garcia39@example.com,9974 Cedar Ln,90272,1971-11-06,metro,69500.0,0.419,4.3,1,5.4,24200.0,43.7,0,0
APP01582,Kevin Singh,972-37-9077,kevin.singh56@example.com,2739 Cedar Ln,91427,1991-10-09,metro,43800.0,0.417,3.8,0,4.8,25900.0,49.2,1,0
APP01583,Maria Martinez,929-32-5677,maria.martinez724@example.com,4311 Lakeview Blvd,96131,1972-11-22,rural,36200.0,0.27,5.1,0,3.6,20600.0,67.5,1,0
APP01584,Emma Ali,906-79-9134,emma.ali311@example.com,1373 Cedar Ln,96140,1975-04-24,rural,40200.0,0.448,8.4,0,3.7,28100.0,76.3,0,0
APP01585,Carlos Smith,925-16-9758,carlos.smith136@example.com,6087 Maple Ave,90111,1970-08-18,metro,44200.0,0.292,6.2,0,13.2,10400.0,39.2,0,1
APP01586,Alex Brown,903-96-1277,alex.brown40@example.com,9414 Pine Rd,91379,1971-06-16,metro,56400.0,0.163,15.0,0,13.6,26600.0,45.8,0,1
APP01587,Carlos Patel,921-65-7071,carlos.patel83@example.com,7041 Lakeview Blvd,90329,1951-04-03,metro,46400.0,0.374,5.2,0,13.7,30300.0,29.0,0,1
APP01588,Priya Clark,908-35-5438,priya.clark25@example.com,3886 Hillcrest Way,96129,1991-09-01,rural,85800.0,0.259,14.7,1,9.4,15800.0,64.2,0,1
APP01589,Maria Hernandez,931-21-8968,maria.hernandez936@example.com,7779 Elm Dr,95973,1990-03-24,rural,51600.0,0.466,6.8,1,1.5,36400.0,67.2,1,0
APP01590,James Davis,964-93-9609,james.davis224@example.com,6046 Pine Rd,91829,1953-03-08,metro,37800.0,0.251,11.1,0,7.5,22700.0,42.5,0,1
APP01591,Emma Clark,965-45-6369,emma.clark558@example.com,936 Maple Ave,90914,1996-11-01,metro,50700.0,0.5,7.3,2,8.0,20900.0,35.3,1,0
APP01592,Priya Martinez,930-55-2523,priya.martinez511@example.com,24 Pine Rd,90565,1958-10-27,metro,160800.0,0.662,10.2,1,8.6,34100.0,32.4,0,1
APP01593,Ravi Clark,900-72-1679,ravi.clark353@example.com,5062 Cedar Ln,96022,1965-08-03,rural,21400.0,0.416,11.8,0,4.1,8400.0,59.3,1,0
APP01594,Daniel Johnson,948-71-3290,daniel.johnson879@example.com,3918 Elm Dr,95972,1968-06-15,rural,94000.0,0.25,7.6,0,10.0,32900.0,81.5,0,1
APP01595,Emma Lee,937-36-8221,emma.lee150@example.com,2949 Maple Ave,90944,1952-11-15,metro,88100.0,0.641,2.7,1,5.9,4500.0,43.7,1,0
APP01596,Kevin Garcia,968-88-5758,kevin.garcia30@example.com,8680 Oak St,96178,1980-05-17,rural,43600.0,0.424,13.8,1,5.0,45300.0,72.3,1,0
APP01597,Olivia Garcia,983-23-7885,olivia.garcia676@example.com,8502 Maple Ave,91494,1991-05-15,metro,31800.0,0.502,12.4,1,2.5,13600.0,27.3,1,0
APP01598,Omar Johnson,911-52-9401,omar.johnson793@example.com,3231 Hillcrest Way,91027,1974-11-24,metro,55300.0,0.234,11.8,0,4.7,11300.0,24.5,0,1
APP01599,Kevin Davis,935-30-9448,kevin.davis352@example.com,794 Cedar Ln,96057,1996-08-15,rural,65700.0,0.392,11.4,0,7.9,30100.0,76.5,1,0
APP01600,Linh Martinez,912-65-1598,linh.martinez457@example.com,6612 Pine Rd,91004,1998-02-17,metro,41700.0,0.414,2.6,0,5.5,29600.0,37.5,1,0
APP01601,Omar Ramirez,961-90-6427,omar.ramirez683@example.com,4239 Maple Ave,91238,1954-07-12,metro,33300.0,0.246,8.1,0,18.6,22600.0,43.2,0,1
APP01602,Carlos Patel,908-92-7447,carlos.patel997@example.com,2817 Cedar Ln,96050,1987-06-14,rural,43900.0,0.321,4.8,0,15.9,18700.0,79.4,1,0
APP01603,Fatima Johnson,934-92-4263,fatima.johnson384@example.com,251 Pine Rd,96102,1962-12-23,rural,56300.0,0.224,6.9,0,19.1,19300.0,64.8,1,0
APP01604,Priya Smith,980-35-9591,priya.smith571@example.com,3604 Elm Dr,90800,1981-11-01,metro,83200.0,0.365,3.8,0,2.3,18100.0,31.4,0,1
APP01605,Daniel Kim,929-65-7385,daniel.kim763@example.com,71 Pine Rd,91454,1999-09-21,metro,46300.0,0.278,14.5,0,1.5,24100.0,37.2,0,0
APP01606,Carlos Brown,917-94-3843,carlos.brown883@example.com,9127 Pine Rd,91185,1959-03-21,metro,96100.0,0.225,5.7,0,9.0,25400.0,41.4,0,1
APP01607,Kevin Lopez,950-62-9470,kevin.lopez437@example.com,3258 Cedar Ln,96100,1993-03-27,rural,28900.0,0.292,5.8,0,5.3,32100.0,81.3,1,0
APP01608,Sofia Garcia,974-89-4202,sofia.garcia31@example.com,7463 Lakeview Blvd,90869,1976-10-23,metro,53000.0,0.398,14.5,0,5.8,32000.0,51.6,1,0
APP01609,Linh Clark,914-15-4844,linh.clark337@example.com,3549 Hillcrest Way,90588,1960-07-20,metro,35900.0,0.316,6.5,0,12.0,24300.0,36.1,1,0
APP01610,Maria Moore,986-14-2636,maria.moore145@example.com,9559 Lakeview Blvd,91050,1990-08-05,metro,87200.0,0.327,10.1,1,5.8,31400.0,46.8,0,1
APP01611,Chloe Wilson,946-37-9936,chloe.wilson634@example.com,6760 Hillcrest Way,90998,1951-03-23,metro,102600.0,0.117,3.8,0,9.0,14400.0,34.3,0,1
APP01612,Linh Hernandez,957-29-4035,linh.hernandez739@example.com,9690 Lakeview Blvd,90108,1993-01-20,metro,63000.0,0.495,6.1,1,5.5,21100.0,26.8,1,0
APP01613,Ravi Martinez,925-97-1444,ravi.martinez415@example.com,5040 Pine Rd,91417,1981-07-12,metro,54900.0,0.057,5.8,0,4.0,33300.0,40.2,0,1
APP01614,Maria Hernandez,993-47-6611,maria.hernandez684@example.com,6365 Maple Ave,91583,1955-12-14,metro,91400.0,0.237,25.3,0,7.5,24300.0,32.3,0,1
APP01615,Kevin Martinez,981-45-1941,kevin.martinez802@example.com,2108 Pine Rd,90340,1999-04-22,metro,62600.0,0.367,11.2,0,5.3,30800.0,27.1,0,1
APP01616,Priya Martinez,952-67-5001,priya.martinez950@example.com,5374 Cedar Ln,90881,1955-07-17,metro,78500.0,0.114,2.5,0,7.3,11200.0,33.0,0,1
APP01617,Emma Kim,904-45-2959,emma.kim106@example.com,7305 Hillcrest Way,91302,1970-02-08,metro,131100.0,0.427,3.8,2,,17000.0,29.2,0,1
APP01618,Ravi Brown,975-29-4479,ravi.brown752@example.com,2520 Pine Rd,96069,1958-01-23,rural,43500.0,0.354,6.1,2,8.6,13100.0,64.8,0,0
APP01619,Grace Moore,943-16-1557,grace.moore573@example.com,9406 Cedar Ln,91251,1998-03-28,metro,30600.0,0.315,23.1,0,19.5,11300.0,35.7,1,0
APP01620,Priya Moore,942-83-1089,priya.moore845@example.com,7887 Lakeview Blvd,91262,1956-08-01,metro,63100.0,0.424,15.9,2,1.4,13600.0,33.4,1,0
APP01621,Kevin Lopez,963-71-1161,kevin.lopez506@example.com,3609 Elm Dr,96122,2001-09-13,rural,86400.0,0.408,5.2,1,1.1,17900.0,69.6,0,1
APP01622,Linh Lee,914-63-7588,linh.lee806@example.com,5392 Maple Ave,91743,1962-08-19,metro,68700.0,0.539,28.5,0,3.6,14700.0,31.6,0,1
APP01623,Daniel Lee,944-72-8814,daniel.lee115@example.com,6226 Lakeview Blvd,91866,1996-12-21,metro,67800.0,0.258,10.5,1,3.8,23100.0,43.1,0,1
APP01624,Mateo Garcia,986-86-4761,mateo.garcia22@example.com,4644 Elm Dr,96170,1965-07-20,rural,39800.0,0.381,14.8,0,16.4,21000.0,74.0,0,0
APP01625,James Hernandez,924-14-4392,james.hernandez990@example.com,9120 Pine Rd,90459,1976-10-17,metro,51900.0,0.366,1.2,0,3.6,2000.0,22.3,0,1
APP01626,Grace Martinez,902-15-7490,grace.martinez281@example.com,2074 Elm Dr,91193,1995-03-12,metro,83000.0,0.655,10.1,0,9.4,30400.0,36.7,1,0
APP01627,Alex Taylor,968-65-5958,alex.taylor653@example.com,9962 Maple Ave,90811,1960-03-14,metro,67700.0,0.282,12.1,0,26.0,21300.0,31.2,0,1
APP01628,Aisha Patel,988-21-8514,aisha.patel675@example.com,9620 Maple Ave,91233,1998-02-26,metro,45900.0,0.373,17.9,1,17.0,11600.0,35.7,0,1
APP01629,Carlos Garcia,908-43-1254,carlos.garcia674@example.com,443 Maple Ave,90099,1967-08-21,metro,69500.0,0.286,4.4,1,6.6,26300.0,35.6,1,0
APP01630,Linh Garcia,973-26-6226,linh.garcia384@example.com,3827 Elm Dr,91095,1988-10-08,metro,79000.0,0.234,11.0,3,13.3,11900.0,33.4,0,1
APP01631,Chloe Martinez,953-77-9271,chloe.martinez22@example.com,8225 Pine Rd,91976,1975-01-29,metro,72300.0,0.454,19.7,0,12.3,12800.0,25.5,0,1
APP01632,Emma Taylor,924-51-5576,emma.taylor499@example.com,9517 Elm Dr,95967,1967-10-24,rural,74300.0,0.278,10.5,0,3.8,15500.0,64.2,0,1
APP01633,Sofia Garcia,910-20-7326,sofia.garcia611@example.com,2842 Oak St,91933,1951-08-29,metro,66000.0,0.462,13.5,0,3.5,30200.0,41.0,0,1
APP01634,Sofia Martinez,994-73-2962,sofia.martinez536@example.com,2524 Maple Ave,91685,1968-08-12,metro,72400.0,0.465,5.1,1,11.0,10600.0,27.7,1,0
APP01635,James Moore,960-50-5860,james.moore340@example.com,4472 Elm Dr,96087,1962-12-02,rural,81700.0,0.305,4.5,0,7.5,21700.0,71.0,1,0
APP01636,Noah Smith,909-65-4812,noah.smith991@example.com,6425 Pine Rd,90700,1968-01-27,metro,52700.0,0.208,15.0,1,5.9,32200.0,36.1,0,1
APP01637,Maria Martinez,948-66-1602,maria.martinez844@example.com,4250 Pine Rd,91332,1991-03-09,metro,49200.0,0.159,3.4,0,3.8,24500.0,30.4,0,1
APP01638,Maria Kim,903-11-6140,maria.kim200@example.com,2637 Maple Ave,90650,1990-10-16,metro,52200.0,0.387,6.8,0,1.2,31700.0,32.1,1,0
APP01639,Sofia Singh,903-51-1919,sofia.singh807@example.com,1119 Cedar Ln,90281,1979-03-04,metro,64400.0,0.058,8.6,1,12.3,24800.0,37.7,0,1
APP01640,Daniel Johnson,992-39-6901,daniel.johnson244@example.com,8616 Hillcrest Way,91996,1984-10-28,metro,65700.0,0.125,21.3,0,7.7,26100.0,36.3,0,1
APP01641,Priya Garcia,966-71-6302,priya.garcia366@example.com,6867 Oak St,95930,1957-06-02,rural,44800.0,0.402,12.5,0,28.0,25500.0,68.8,1,0
APP01642,Linh Lee,957-39-7132,linh.lee640@example.com,3884 Pine Rd,90612,1996-06-23,metro,92900.0,0.386,9.2,0,4.1,18900.0,37.7,1,1
APP01643,Emma Hernandez,993-96-1688,emma.hernandez6@example.com,6902 Cedar Ln,91925,1954-02-19,metro,98900.0,0.33,8.5,0,4.8,24400.0,39.7,0,1
APP01644,Aisha Clark,918-86-9906,aisha.clark522@example.com,3242 Pine Rd,96143,1952-03-02,rural,42600.0,0.391,23.5,0,7.3,11800.0,70.2,1,0
APP01645,Grace Taylor,977-43-1462,grace.taylor4@example.com,5298 Cedar Ln,96013,1956-01-19,rural,64300.0,0.462,11.4,0,4.9,10400.0,65.9,1,0
APP01646,Daniel Hernandez,996-67-1254,daniel.hernandez157@example.com,6902 Maple Ave,91276,1980-05-09,metro,115500.0,0.33,9.7,0,9.2,31600.0,23.2,0,1
APP01647,Noah Ramirez,983-75-7191,noah.ramirez723@example.com,8597 Maple Ave,90483,1986-10-04,metro,112100.0,0.413,13.1,0,4.5,21000.0,46.1,0,1
APP01648,Sofia Lee,989-73-6460,sofia.lee799@example.com,3920 Hillcrest Way,90666,1973-07-27,metro,54500.0,0.518,3.2,0,4.6,25700.0,30.7,1,0
APP01649,Mateo Smith,903-40-5385,mateo.smith59@example.com,9996 Oak St,91524,1999-04-29,metro,,0.129,9.3,1,16.8,16200.0,36.5,1,0
APP01650,Daniel Martinez,961-44-7656,daniel.martinez732@example.com,2312 Elm Dr,90937,1983-04-16,metro,91500.0,0.377,6.6,0,12.0,26500.0,40.7,0,1
APP01651,Hiro Kim,996-64-8086,hiro.kim524@example.com,5235 Lakeview Blvd,96035,1964-11-13,rural,76500.0,0.264,4.8,0,10.3,16200.0,77.6,1,0
APP01652,Aisha Smith,901-38-7110,aisha.smith247@example.com,3047 Oak St,91328,1977-07-31,metro,93600.0,0.331,4.2,1,2.1,28300.0,35.1,1,0
APP01653,Linh Patel,912-12-2839,linh.patel792@example.com,8077 Elm Dr,90275,1985-08-24,metro,67200.0,0.423,12.0,0,4.2,27000.0,36.0,1,0
APP01654,Olivia Johnson,938-28-4401,olivia.johnson690@example.com,9783 Oak St,90296,1992-11-23,metro,68700.0,0.294,10.6,1,12.1,28000.0,35.3,0,1
APP01655,Sofia Lopez,985-47-7294,sofia.lopez311@example.com,1915 Oak St,91314,1994-01-17,metro,88500.0,0.273,6.1,0,6.1,18200.0,34.6,0,1
APP01656,Olivia Clark,948-72-4259,olivia.clark79@example.com,8235 Lakeview Blvd,91459,1960-09-02,metro,80000.0,0.488,9.6,1,4.6,23400.0,21.7,0,1
APP01657,Emma Clark,982-25-6913,emma.clark974@example.com,9710 Hillcrest Way,90347,1988-03-15,metro,52900.0,0.376,4.6,0,1.3,22600.0,32.6,1,0
APP01658,Daniel Chen,985-83-3301,daniel.chen685@example.com,2527 Maple Ave,90197,1999-02-01,metro,94000.0,0.496,29.0,1,0.9,2000.0,37.9,0,1
APP01659,Sofia Chen,952-59-2249,sofia.chen511@example.com,1036 Elm Dr,91668,1964-01-19,metro,60200.0,0.301,9.7,0,9.5,11000.0,41.1,0,1
APP01660,Kevin Clark,916-31-5148,kevin.clark989@example.com,3455 Oak St,90163,2001-08-28,metro,27600.0,0.152,11.0,1,1.5,17000.0,26.8,1,0
APP01661,Maria Garcia,965-34-6441,maria.garcia628@example.com,4432 Lakeview Blvd,90025,2001-01-24,metro,61900.0,0.347,14.9,0,8.0,3300.0,32.2,1,1
APP01662,Kevin Patel,991-51-5997,kevin.patel239@example.com,5836 Hillcrest Way,91454,1964-03-16,metro,69500.0,0.501,6.2,0,0.6,22100.0,35.0,0,0
APP01663,Noah Brown,975-73-4732,noah.brown422@example.com,4348 Elm Dr,90224,1969-12-01,metro,40000.0,0.313,5.6,1,2.9,24300.0,36.9,1,0
APP01664,Priya Singh,990-50-1066,priya.singh73@example.com,9888 Hillcrest Way,90919,1955-03-26,metro,56000.0,0.282,5.4,0,4.9,25900.0,38.4,0,1
APP01665,Emma Taylor,991-79-8984,emma.taylor904@example.com,9786 Oak St,91947,1973-06-19,metro,37300.0,0.585,6.4,1,1.8,11600.0,39.9,1,0
APP01666,Alex Patel,943-74-6014,alex.patel453@example.com,494 Pine Rd,91137,1989-09-13,metro,56100.0,0.323,15.3,0,9.9,32300.0,32.0,1,0
APP01667,Ravi Wilson,925-42-5441,ravi.wilson997@example.com,9431 Lakeview Blvd,90990,1994-03-18,metro,87000.0,0.376,12.2,0,13.3,20000.0,38.5,0,1
APP01668,Maria Wilson,919-70-4667,maria.wilson333@example.com,7813 Hillcrest Way,90176,1970-10-05,metro,66100.0,0.529,2.7,0,8.2,14700.0,42.3,1,0
APP01669,Alex Ali,978-72-1525,alex.ali165@example.com,9252 Pine Rd,90010,1968-08-08,metro,44700.0,0.334,3.7,0,2.0,21900.0,32.1,0,1
APP01670,Emma Wilson,973-82-4663,emma.wilson374@example.com,4471 Lakeview Blvd,91542,1992-03-27,metro,42800.0,0.357,4.6,1,3.2,16300.0,35.3,1,0
APP01671,Ravi Ali,997-86-4975,ravi.ali330@example.com,9287 Maple Ave,96041,1994-08-09,rural,41900.0,0.131,15.7,2,4.8,37400.0,69.4,0,1
APP01672,Linh Smith,934-82-9671,linh.smith698@example.com,959 Elm Dr,96072,1968-05-26,rural,40700.0,0.407,23.9,0,0.9,40600.0,93.5,1,0
APP01673,Hiro Patel,954-36-5230,hiro.patel902@example.com,8779 Pine Rd,96066,1993-08-24,rural,53700.0,0.457,1.0,2,5.8,34300.0,80.1,1,0
APP01674,Omar Brown,920-98-9224,omar.brown445@example.com,9311 Hillcrest Way,91855,1985-02-23,metro,78900.0,0.451,10.8,0,2.4,7300.0,42.8,1,0
APP01675,Noah Taylor,911-62-6942,noah.taylor118@example.com,9253 Pine Rd,90485,1960-10-19,metro,33000.0,0.396,15.5,1,9.0,16100.0,34.9,1,0
APP01676,Olivia Martinez,911-40-4728,olivia.martinez147@example.com,8083 Pine Rd,91401,1978-02-14,metro,60100.0,0.489,3.0,0,5.6,18800.0,43.1,0,1
APP01677,Kevin Nguyen,921-81-9755,kevin.nguyen336@example.com,3428 Oak St,91887,1992-08-31,metro,67100.0,0.414,10.4,0,5.8,33800.0,33.2,0,1
APP01678,Linh Clark,931-39-1655,linh.clark893@example.com,3464 Lakeview Blvd,95981,1972-05-16,rural,46900.0,0.317,6.7,1,6.9,29200.0,71.9,0,1
APP01679,Aisha Clark,961-50-4716,aisha.clark25@example.com,8169 Pine Rd,90561,1983-04-25,metro,56200.0,0.477,3.8,1,5.3,13600.0,32.7,1,0
APP01680,Alex Ali,945-13-3228,alex.ali149@example.com,4427 Elm Dr,91658,1963-11-29,metro,69500.0,0.18,8.0,0,3.4,35700.0,46.8,1,0
APP01681,Noah Martinez,923-71-9332,noah.martinez434@example.com,1931 Cedar Ln,96090,1986-08-19,rural,60900.0,0.138,11.3,0,7.8,12800.0,70.0,0,1
APP01682,Kevin Ali,985-65-7917,kevin.ali301@example.com,9885 Maple Ave,90104,1987-02-18,metro,75800.0,0.401,1.5,1,9.4,35000.0,31.7,1,0
APP01683,Olivia Moore,985-69-8524,olivia.moore529@example.com,9068 Pine Rd,90275,1977-12-21,metro,50800.0,0.49,6.0,2,4.4,16300.0,43.0,1,0
APP01684,Maria Ramirez,901-75-8775,maria.ramirez422@example.com,5548 Elm Dr,90196,1963-06-16,metro,66800.0,0.142,12.7,0,15.9,19500.0,20.9,0,1
APP01685,Ravi Taylor,957-42-5238,ravi.taylor292@example.com,6183 Oak St,91929,1952-01-16,metro,67900.0,0.318,3.6,0,6.1,19600.0,18.6,0,1
APP01686,Sofia Smith,931-39-4882,sofia.smith175@example.com,1124 Pine Rd,91927,1953-03-19,metro,76800.0,0.255,11.3,0,9.5,9600.0,33.2,0,1
APP01687,Alex Taylor,988-27-4390,alex.taylor84@example.com,5906 Elm Dr,96032,1964-09-25,rural,35600.0,0.48,7.3,0,3.5,23600.0,67.5,1,0
APP01688,Grace Brown,929-98-7986,grace.brown811@example.com,3536 Elm Dr,91592,1963-03-04,metro,77500.0,0.311,11.4,0,4.9,29100.0,25.5,0,1
APP01689,Ravi Clark,933-86-8497,ravi.clark399@example.com,9713 Pine Rd,96170,1978-12-02,rural,49400.0,0.499,11.9,0,3.6,23800.0,63.9,1,0
APP01690,Aisha Clark,908-76-6107,aisha.clark219@example.com,823 Hillcrest Way,96041,1976-04-05,rural,46000.0,0.135,9.2,0,3.4,20100.0,71.1,0,1
APP01691,Alex Smith,914-78-8323,alex.smith817@example.com,8052 Oak St,95925,1988-10-12,rural,73900.0,0.287,5.5,0,3.8,27100.0,74.7,0,1
APP01692,Olivia Clark,938-49-5450,olivia.clark257@example.com,5838 Pine Rd,96032,1987-01-08,rural,120100.0,0.516,5.1,0,6.4,27700.0,60.0,0,1
APP01693,James Patel,998-29-1142,james.patel827@example.com,6348 Cedar Ln,90113,1971-05-15,metro,66900.0,0.287,12.6,1,3.2,8300.0,46.9,0,1
APP01694,Hiro Kim,919-20-7700,hiro.kim908@example.com,2639 Lakeview Blvd,91900,1984-02-26,metro,97600.0,0.343,11.7,1,5.1,25300.0,23.4,0,1
APP01695,Linh Hernandez,969-98-7942,linh.hernandez333@example.com,1640 Pine Rd,90447,1989-05-11,metro,75600.0,0.304,14.0,1,3.0,9000.0,32.8,0,1
APP01696,Linh Chen,956-24-7764,linh.chen721@example.com,2530 Hillcrest Way,90094,1952-07-24,metro,58800.0,0.409,6.0,0,1.8,27700.0,25.2,0,0
APP01697,Olivia Singh,911-73-5342,olivia.singh2@example.com,9836 Oak St,90572,1964-03-23,metro,52600.0,0.415,12.7,0,10.7,40500.0,43.3,1,0
APP01698,Olivia Chen,913-97-4120,olivia.chen116@example.com,3494 Cedar Ln,91693,1981-03-09,metro,84900.0,0.193,9.0,0,5.4,19900.0,37.5,0,1
APP01699,Aisha Martinez,926-82-2406,aisha.martinez479@example.com,3295 Cedar Ln,91685,1989-10-07,metro,36900.0,0.291,20.4,0,3.6,2700.0,33.8,0,1
APP01700,Olivia Ali,933-85-1775,olivia.ali467@example.com,2494 Oak St,90607,1981-02-12,metro,134700.0,0.484,3.3,0,2.0,21200.0,25.3,0,1
APP01701,James Clark,974-88-8903,james.clark178@example.com,6600 Elm Dr,91084,1977-01-30,metro,65500.0,0.277,10.0,0,7.2,24800.0,51.9,0,1
APP01702,Ravi Lopez,996-18-6973,ravi.lopez466@example.com,9083 Maple Ave,91885,1984-04-16,metro,50100.0,0.386,14.4,1,,34100.0,34.0,0,1
APP01703,Chloe Davis,987-36-8173,chloe.davis437@example.com,1586 Oak St,90305,1983-02-06,metro,,0.526,6.4,1,8.9,9800.0,35.6,1,0
APP01704,Linh Lee,994-74-6310,linh.lee622@example.com,2494 Pine Rd,91596,1963-01-06,metro,58200.0,0.181,3.8,1,2.9,32100.0,33.5,0,1
APP01705,Daniel Davis,977-31-9381,daniel.davis681@example.com,5993 Cedar Ln,90302,1952-06-09,metro,45800.0,0.151,12.7,1,4.4,33100.0,58.5,0,1
APP01706,Omar Garcia,989-99-5907,omar.garcia327@example.com,7916 Cedar Ln,90680,1951-07-19,metro,139100.0,0.264,3.0,0,7.5,19900.0,23.1,0,1
APP01707,Hiro Kim,949-25-2309,hiro.kim109@example.com,5185 Oak St,91813,1970-03-12,metro,57700.0,0.218,8.2,0,4.8,27600.0,26.0,1,0
APP01708,Aisha Davis,927-78-7339,aisha.davis63@example.com,678 Oak St,91513,1998-06-02,metro,63800.0,0.173,8.1,0,8.8,30400.0,40.7,0,1
APP01709,Emma Garcia,915-70-8399,emma.garcia505@example.com,3145 Oak St,91693,1983-12-08,metro,126800.0,0.342,6.2,0,3.4,35400.0,37.2,0,1
APP01710,Chloe Ali,906-49-9928,chloe.ali810@example.com,6134 Hillcrest Way,90835,1965-01-13,metro,54600.0,0.174,14.9,0,6.2,22200.0,20.3,0,1
APP01711,Daniel Nguyen,907-28-8561,daniel.nguyen856@example.com,1946 Maple Ave,90986,1979-06-04,metro,43200.0,0.264,21.8,1,2.7,10100.0,30.9,0,1
APP01712,Maria Wilson,915-46-9177,maria.wilson889@example.com,3682 Cedar Ln,96039,1995-07-06,rural,44900.0,0.276,14.0,0,1.8,26500.0,73.1,0,0
APP01713,Maria Garcia,922-68-6321,maria.garcia924@example.com,501 Pine Rd,90645,1988-03-05,metro,98600.0,0.303,6.3,0,2.9,21800.0,39.9,0,1
APP01714,Emma Johnson,947-30-9342,emma.johnson544@example.com,1511 Maple Ave,90527,1971-01-18,metro,34500.0,0.416,7.1,0,10.2,31900.0,35.8,0,0
APP01715,Linh Brown,916-19-8304,linh.brown691@example.com,1111 Oak St,90268,1985-05-10,metro,136300.0,0.147,12.0,1,12.0,27300.0,21.9,0,1
